,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,License_number,Brand,Type_of_Veihcle,Veihcle_Model,Production_Year,Engine_Size,Country,LastTestDT,TokefDT,Importer,RoadDT,Engine Type
2180,2389,2389,2389,9238772,6.0,1,164.186,2011,,3,2021,2022,0,2011,1
2181,2390,2390,2390,9860774,4.0,1,היברדGVU48L-BRXGKA,2012,,2,2021,2022,0,2012,1
2182,2391,2391,2391,9993871,7.0,1,R4GK,2010,,1,2021,2022,0,2010,3
2183,2392,2392,2392,9275671,6.0,1,221.156,2009,,3,2021,2021,0,2009,1
2184,2393,2393,2393,9635172,6.0,1,207.372,2010,,3,2021,2022,0,2010,1
2185,2394,2394,2394,9233072,6.0,1,221.156,2010,,3,2021,2021,0,2010,1
2186,2395,2395,2395,9636773,6.0,1,164.186,2011,,1,2021,2022,0,2011,3
2187,2396,2396,2396,9155572,6.0,1,216.373,2010,,3,2020,2021,0,2010,1
2188,2397,2397,2397,9746671,7.0,1,A5CV,2009,,4,2020,2021,0,2009,3
2189,2398,2398,2398,9693378,3.0,1,MUSTANG P8T,2015,,1,2020,2021,0,2015,1
2190,2399,2399,2399,9064272,7.0,1,B4GK,2010,,1,2021,2022,0,2010,1
2191,2400,2400,2400,9455776,2.0,1,אוברלנ שירוקי JFCM,2014,,1,2021,2022,0,2014,4
2193,2402,2402,2402,9872071,8.0,1,ZV8C,2010,,1,2020,2021,0,2010,1
2194,2403,2403,2403,9898178,13.0,1,LT טאהו K15706,2016,,1,2021,2022,0,2016,1
2195,2404,2404,2404,9681173,7.0,1,R5D1,2010,,4,2021,2022,0,2010,3
2196,2405,2405,2405,9896473,4.0,1,GSV40L-ARAGKA,2012,,1,2021,2022,0,2012,1
2197,2406,2406,2406,9209072,8.0,1,K1381,2010,,3,2021,2022,0,2010,1
2198,2407,2407,2407,9330973,6.0,1,164.12F,2011,,1,2021,2022,0,2011,4
2199,2408,2408,2408,9285572,6.0,1,S 350_221.122,2011,,3,2021,2022,0,2011,1
2200,2409,2409,2409,9589371,6.0,1,221.156,2010,,3,2020,2021,0,2010,1
2201,2410,2410,2410,9833674,4.0,1,קמריAVV50OL-CEXNBA,2013,,1,2021,2022,0,2013,1
2202,2411,2411,2411,9042875,8.0,1,KG91,2013,,3,2021,2022,0,2013,1
2203,2412,2412,2412,9190879,6.0,1,222.163,2015,,3,2021,2022,0,2015,2
2204,2413,2413,2413,9218972,6.0,1,221.156,2010,,3,2021,2022,0,2010,1
2205,2414,2414,2414,9379869,6.0,1,221.156,2009,,3,2020,2021,0,2009,1
2206,2415,2415,2415,9106974,6.0,1,CLS 550_LJ7DB,2012,,3,2021,2022,0,2012,1
2207,2416,2416,2416,9275872,8.0,1,LM31,2010,,3,2021,2022,0,2010,1
2208,2417,2417,2417,9767573,7.0,1,A5CV,2011,,4,2021,2022,0,2011,1
2209,2418,2418,2418,9824672,12.0,1,987_בוקסטר פורשה,2011,,3,2021,2022,0,2011,1
2210,2419,2419,2419,9177076,6.0,1,550CLS LJ7DB,2014,,3,2021,2022,0,2014,1
2211,2420,2420,2420,9713772,4.0,1,GS44OL-ARAGKA,2010,,1,2020,2021,1,2010,1
2213,2422,2422,2422,9662474,6.0,1,DA2EB,2013,,1,2021,2022,0,2013,4
2214,2423,2423,2423,9764871,8.0,1,F62C,2011,,1,2021,2022,1,2011,1
2215,2424,2424,2424,9228874,6.0,1,DA5HB ML 350,2012,,1,2021,2022,0,2012,1
2216,2425,2425,2425,9493572,8.0,1,ZWOC,2011,,1,2021,2022,0,2011,4
2217,2426,2426,2426,9544473,8.0,1,X5 ZW61,2012,,3,2021,2022,0,2012,4
2218,2427,2427,2427,9210474,12.0,1,פנמרה פורשה_A70,2012,,3,2021,2022,0,2012,1
2219,2428,2428,2428,9289773,9.0,1,4 דיסקאברי_LAAA,2012,,5,2021,2022,0,2012,4
2220,2429,2429,2429,9761572,8.0,1,ZWOC,2010,,1,2020,2021,0,2010,4
2221,2430,2430,2430,9121879,6.0,1,GLE500 166.063,2016,,3,2021,2022,0,2016,1
2222,2431,2431,2431,9883971,13.0,1,CV14526,2010,,1,2021,2022,0,2010,1
2223,2432,2432,2432,9619772,12.0,1,970,2011,,3,2021,2022,0,2011,1
2224,2433,2433,2433,5634622,11.0,1,XC 90 T6 LFA2,2018,,6,2018,2021,1,2018,1
2225,2434,2434,2434,91179601,13.0,1,CORVETTE YP2D,2018,,1,2021,2022,0,2018,1
2226,2435,2435,2435,90509801,11.0,1,XC90 LFBA,2018,,6,2021,2022,0,2018,2
2227,2436,2436,2436,90984101,7.0,1,WRANGLER JXFG,2018,,1,2021,2022,0,2018,1
2228,2437,2437,2437,90719701,6.0,1,E 350E 213.050,2018,,3,2018,2021,1,2018,2
2229,2438,2438,2438,90378101,8.0,1,BMW JA91,2018,,3,2021,2022,1,2018,2
2230,2439,2439,2439,92463901,6.0,1,257.35,2020,,3,2021,2022,0,2020,1
2231,2440,2440,2440,90368001,8.0,1,330E 8E11,2018,,3,2021,2022,1,2018,2
2232,2441,2441,2441,90590601,8.0,1,530E JA91,2017,,3,2020,2021,0,2017,2
2233,2442,2442,2442,90426301,13.0,1,CHEVROLET YB2D74,2017,,1,2021,2021,0,2017,1
2234,2443,2443,2443,90369501,6.0,1,MERCEDES 222.163,2018,,3,2018,2021,1,2018,2
2236,2445,2445,2445,90650001,6.0,1,GLC 350E 253.954,2018,,3,2021,2022,0,2018,2
2237,2446,2446,2446,90631201,6.0,1,GLC 350E 253.354,2018,,3,2021,2022,0,2018,2
2238,2447,2447,2447,9000070,8.0,1,E04 5X,2016,,3,2021,2022,0,2016,1
2239,2448,2448,2448,9677474,6.0,1,S350 221157,2012,,3,2021,2022,0,2012,1
2240,2449,2449,2449,90080001,9.0,1,F-TYPE JAGUAR,2016,,5,2020,2021,0,2016,1
2241,2450,2450,2450,9432675,13.0,1,FK1EJ_SS___קמרו,2014,,4,2021,2022,0,2014,1
2242,2451,2451,2451,9159279,8.0,1,2Z21,2015,,3,2020,2021,0,2015,2
2243,2452,2452,2452,9686172,6.0,1,E 350 CGI 212.057,2010,,3,2021,2022,0,2010,1
2244,2453,2453,2453,9804078,6.0,1,GLE 350D 292.324,2016,,3,2021,2022,0,2016,4
2245,2454,2454,2454,9342075,6.0,1,E200 207.434,2013,,3,2021,2022,0,2013,1
2246,2455,2455,2455,9587778,6.0,1,222.163,2015,,3,2021,2022,0,2015,1
2247,2456,2456,2456,9210778,3.0,1,MUSTANG P8A,2015,,1,2020,2021,1,2015,1
2248,2457,2457,2457,9231672,8.0,1,X5 FE4C,2010,,1,2020,2021,0,2010,1
2249,2458,2458,2458,9615574,6.0,1,ML350 DA5HB,2012,,1,2021,2022,0,2012,1
2250,2459,2459,2459,9869278,8.0,1,I8 2Z21,2015,,3,2021,2022,0,2015,1
2251,2460,2460,2460,90005501,6.0,1,הי אין פלאג S500 E,2016,,3,2021,2022,0,2016,2
2252,2461,2461,2461,9793771,7.0,1,F4FB,2010,,1,2021,2022,0,2010,1
2254,2463,2463,2463,9623575,6.0,1,GLK 350 GG8J34,2014,,3,2021,2022,0,2014,1
2255,2464,2464,2464,9400174,7.0,1,JWFG,2011,,1,2020,2021,0,2011,1
2256,2465,2465,2465,9646175,4.0,1,הייגלGSU55C-ARTMKA,2014,,1,2021,2022,0,2014,1
2257,2466,2466,2466,9199973,6.0,1,221157,2011,,3,2020,2021,0,2011,1
2258,2467,2467,2467,9485278,6.0,1,BLUETOC 222.032,2015,,3,2021,2022,0,2015,4
2259,2468,2468,2468,9044076,6.0,1,S 350______222 132,2014,,3,2021,2022,0,2014,4
2260,2469,2469,2469,9942773,8.0,1,730D - KM21,2012,,3,2021,2022,0,2012,4
2261,2470,2470,2470,9917479,6.0,1,S350,2016,,3,2021,2022,0,2016,4
2262,2471,2471,2471,9057675,6.0,1,SLK 250_____172447,2013,,3,2021,2022,0,2013,1
2263,2472,2472,2472,9450076,8.0,1,640I LW31,2014,,3,2021,2022,0,2014,1
2264,2473,2473,2473,9769074,6.0,1,204047,2013,,3,2021,2022,0,2013,1
2265,2474,2474,2474,9157374,6.0,1,SLK200 172.448,2011,,3,2021,2022,0,2011,1
2266,2475,2475,2475,9179873,6.0,1,221.157,2011,,3,2021,2022,0,2011,1
2267,2476,2476,2476,9645572,6.0,1,164.125,2010,,1,2020,2021,0,2010,4
2268,2477,2477,2477,9165776,6.0,1,SL500 231.473,2013,,3,2021,2022,0,2013,1
2269,2478,2478,2478,9821576,4.0,1,GSU5SL-ARTGKA,2014,,1,2021,2022,0,2014,1
2270,2479,2479,2479,9360875,8.0,1,535I FR7C,2013,,3,2021,2022,0,2013,1
2271,2480,2480,2480,9834275,6.0,1,S 550 UG8CB,2014,,3,2021,2022,0,2014,1
2272,2481,2481,2481,9372478,6.0,1,C-200 205.042,2014,,3,2021,2021,0,2014,1
2273,2482,2482,2482,9591575,6.0,1,E550 KJ7DB,2014,,3,2021,2022,0,2014,1
2274,2483,2483,2483,9069379,6.0,1,CLS 35218 326,2015,,3,2021,2022,0,2015,4
2275,2484,2484,2484,90176001,6.0,1,213050_E350E,2017,,3,2021,2022,0,2017,2
2276,2485,2485,2485,9356373,12.0,1,PANAMERA TURBO 970,2011,,3,2020,2021,0,2011,1
2277,2486,2486,2486,9913374,1.0,1,SRX4 FNJE3,2013,,8,2021,2022,0,2013,1
2278,2487,2487,2487,9936379,8.0,1,KTOC,2016,,1,2021,2022,0,2016,2
2279,2488,2488,2488,9717175,6.0,1,CLS550______CJ7BB2,2013,,3,2021,2022,0,2013,1
2281,2490,2490,2490,9845679,3.0,1,P8C,2017,,1,2021,2022,0,2017,1
2282,2491,2491,2491,9944472,8.0,1,ZV4C - X5,2011,,1,2021,2022,0,2011,1
2283,2492,2492,2492,9046773,6.0,1,S350 - 221.056,2011,,3,2021,2022,0,2011,1
2285,2494,2494,2494,9065372,13.0,1,F1EV,2011,,4,2021,2022,0,2011,1
2286,2495,2495,2495,9183673,6.0,1,S500__221173,2011,,3,2021,2022,0,2011,1
2287,2496,2496,2496,9432779,6.0,1,S-500 222.163,2015,,3,2020,2021,0,2015,2
2290,2499,2499,2499,9681275,3.0,1,MUSTANG P8A,2013,,1,2021,2022,0,2013,1
2291,2501,2501,2501,9200476,9.0,1,ספורט רובר WV2T,2014,,5,2021,2022,0,2014,1
2292,2502,2502,2502,90215501,6.0,1,222163,2017,,3,2021,2022,0,2017,2
2293,2503,2503,2503,9691179,4.0,1,GSL30L-PRTQKA,2016,,1,2021,2022,0,2016,3
2294,2504,2504,2504,9433376,6.0,1,S-350 222.132,2014,,3,2021,2022,0,2014,4
2295,2505,2505,2505,9799976,1.0,1,K15706,2015,,1,2021,2022,0,2015,1
2296,2506,2506,2506,9098970,6.0,1,172.434,2015,,3,2021,2021,0,2015,1
2297,2507,2507,2507,9507774,12.0,1,CAYENNE A2A,2013,,3,2021,2022,0,2013,4
2298,2508,2508,2508,9935976,2.0,1,SUMMIT JFJG,2014,,1,2021,2022,0,2014,3
2299,2509,2509,2509,9090376,4.0,1,לקסוסGGL15L CWZGKA,2014,,4,2021,2022,0,2014,1
2300,2510,2510,2510,90061701,6.0,1,E 350 E____213.050,2017,,3,2021,2022,1,2017,2
2301,2511,2511,2511,9908778,10.0,1,USF41L-AEZGHA,2016,,2,2021,2022,0,2016,1
2302,2512,2512,2512,9152175,6.0,1,E 200_______207448,2012,,3,2021,2022,0,2012,1
2303,2513,2513,2513,9147676,2.0,1,לימטיד שירוקי JLCB,2014,,1,2021,2022,0,2014,1
2304,2514,2514,2514,90152501,13.0,1,YJ2D75,2016,,1,2021,2022,0,2016,1
2305,2515,2515,2515,9494176,6.0,1,207-373,2014,,3,2021,2022,0,2014,1
2306,2516,2516,2516,9183279,6.0,1,PLOGIN 222.163,2015,,3,2021,2022,0,2015,2
2307,2517,2517,2517,9267755,13.0,1,CORVETTE YY0787,1986,,1,2021,2022,0,1986,1
2308,2518,2518,2518,9134278,3.0,1,MUSTANG P8T,2015,,1,2021,2022,0,2015,1
2309,2519,2519,2519,9549276,6.0,1,222.032 בלוטק S350,2013,,3,2021,2021,0,2013,4
2310,2520,2520,2520,9763476,6.0,1,E 250 207.336,2014,,3,2021,2022,0,2014,1
2312,2522,2522,2522,9290679,3.0,1,P8T,2015,,1,2021,2022,0,2015,1
2313,2523,2523,2523,9884278,3.0,1,MUSTANG P8T,2016,,1,2021,2022,1,2016,1
2314,2524,2524,2524,9402578,6.0,1,בלוטק S350222132,2015,,3,2021,2022,0,2015,4
2315,2525,2525,2525,9012470,6.0,1,E350C 213.050,2017,,3,2021,2022,0,2017,2
2316,2526,2526,2526,90204301,13.0,1,YH207 LT-1 קורבט,2016,,1,2021,2022,0,2016,1
2317,2527,2527,2527,9782674,6.0,1,AMG-C63 204.077,2013,,3,2021,2022,0,2013,1
2318,2528,2528,2528,9843375,4.0,1,קמרי AVV50L-CEXGBA,2014,,1,2021,2022,0,2014,2
2319,2529,2529,2529,9955579,6.0,1,222163_S 500 E,2016,,3,2021,2022,0,2016,2
2321,2531,2531,2531,9840176,8.0,1,535I 5B11,2014,,3,2021,2022,0,2014,1
2322,2532,2532,2532,9621274,6.0,1,CLS350 218.323,2012,,3,2021,2022,0,2012,4
2323,2533,2533,2533,9325273,6.0,1,S350,2011,,3,2021,2022,0,2011,1
2324,2534,2534,2534,9803579,6.0,1,222.163,2017,,3,2021,2022,1,2017,2
2325,2535,2535,2535,9399979,6.0,1,IRBYH NI 222163,2016,,3,2021,2022,0,2016,2
2326,2536,2536,2536,9206279,4.0,1,סיינהGSL30L-PRTEKA,2015,,1,2021,2022,0,2015,1
2327,2537,2537,2537,9045874,6.0,1,C180 24049,2012,,3,2021,2022,0,2012,1
2328,2539,2539,2539,9886179,6.0,1,218.373,2016,,3,2021,2022,0,2016,1
2329,2540,2540,2540,9790976,12.0,1,BOXSTER S 981,2014,,3,2021,2022,0,2014,1
2330,2541,2541,2541,9098274,6.0,1,216.373,2012,,3,2021,2022,0,2012,1
2331,2542,2542,2542,9345875,6.0,1,C63 AMG 204.377,2013,,3,2021,2022,0,2013,1
2332,2543,2543,2543,9755575,8.0,1,435I__________3R1C,2014,,3,2021,2022,1,2014,1
2333,2544,2544,2544,9875376,6.0,1,BLUETEC 222.032,2014,,3,2021,2022,0,2014,4
2334,2545,2545,2545,9216455,13.0,1,CAMARO Z28 7L8L60,1979,,1,2021,2022,0,1979,1
2335,2546,2546,2546,90248401,6.0,1,S 550 E______S550E,2016,,3,2021,2022,0,2016,2
2336,2547,2547,2547,9346075,1.0,1,ESCALADE K10706,2013,,1,2021,2022,0,2013,1
2337,2548,2548,2548,9584974,12.0,1,CAYENNE A2A,2013,,3,2021,2022,0,2013,1
2338,2549,2549,2549,9509479,8.0,1,KTOC,2016,,1,2021,2022,0,2016,2
2339,2550,2550,2550,9015974,9.0,1,LSAA,2012,,5,2020,2021,0,2012,4
2340,2551,2551,2551,9581874,1.0,1,ESCALADE K10706,2012,,1,2021,2022,0,2012,1
2343,2554,2554,2554,9907879,9.0,1,WA2K,2017,,5,2021,2022,0,2017,4
2344,2555,2555,2555,9137776,2.0,1,לארדו שירוקי R4GG,2011,,1,2021,2022,0,2011,1
2345,2556,2556,2556,9357978,2.0,1,JWAG,2015,,1,2021,2021,0,2015,1
2347,2558,2558,2558,9442579,8.0,1,X5 XDRIVE40E KT01,2016,,3,2021,2022,0,2016,2
2349,2560,2560,2560,9620772,8.0,1,X5 XDRIVE35D FFOC,2010,,1,2021,2022,0,2010,4
2350,2561,2561,2561,9911775,2.0,1,לארדו שירוקי JFAG,2014,,1,2020,2021,0,2014,1
2351,2562,2562,2562,9791475,7.0,1,לרדו שירוקי JFAG,2014,,1,2020,2022,0,2014,1
2352,2563,2563,2563,9975178,8.0,1,I8 2Z21,2015,,3,2021,2022,0,2015,1
2353,2564,2564,2564,9481674,6.0,1,GL450_ BF7BE,2012,,1,2021,2022,0,2012,1
2354,2565,2565,2565,9703874,12.0,1,CAYENNE AA2A,2012,,3,2021,2022,0,2012,1
2355,2566,2566,2566,9889672,8.0,1,X5 XDRIVE35D ו.מ.ב,2011,,1,2021,2022,0,2011,4
2356,2567,2567,2567,9667974,8.0,1,X-5 ZWOC,2013,,1,2021,2022,0,2013,4
2357,2568,2568,2568,9488876,6.0,1,117.352,2014,,3,2020,2022,0,2014,1
2358,2569,2569,2569,9514176,8.0,1,X 6 KV21,2015,,3,2021,2022,0,2015,4
2360,2571,2571,2571,9703378,8.0,1,X6 XDRIVE30D__KU21,2015,,3,2021,2022,0,2015,4
2361,2572,2572,2572,9779875,12.0,1,CAYENNE TURBO A2A,2014,,3,2021,2022,0,2014,1
2363,2575,2575,2575,9745675,7.0,1,שירוקי גראנד JFCG,2014,,1,2021,2022,0,2014,3
2364,2576,2576,2576,9274579,6.0,1,CLA250 SJ4GB6,2016,,3,2021,2022,0,2016,1
2365,2577,2577,2577,9724979,8.0,1,X5 KTOC,2016,,1,2021,2022,0,2016,2
2366,2578,2578,2578,9608768,6.0,1,221.156,2008,,3,2021,2022,0,2008,1
2367,2579,2579,2579,9053974,6.0,1,DA5HB,2012,,1,2021,2022,0,2012,1
2368,2580,2580,2580,9392478,6.0,1,218.326,2015,,3,2021,2022,0,2015,4
2369,2581,2581,2581,9995072,13.0,1,FC3DD LT2 קאמרו,2011,,4,2020,2021,0,2011,1
2370,2582,2582,2582,9098870,6.0,1,172.434,2016,,3,2020,2021,0,2016,1
2371,2583,2583,2583,9495373,4.0,1,קמרי_AVV50L-CEXGBA,2012,,1,2020,2021,1,2012,1
2372,2584,2584,2584,9076374,4.0,1,AVV5OL CEXGBA,2012,,1,2020,2021,0,2012,1
2374,2586,2586,2586,90410201,8.0,1,BMW KTOC,2017,,1,2021,2021,0,2017,2
2375,2587,2587,2587,9621071,1.0,1,DP57V,2009,,1,2021,2022,0,2009,1
2376,2588,2588,2588,9293972,8.0,1,WOC5,2011,,1,2020,2021,0,2011,4
2378,2590,2590,2590,9599979,6.0,1,GLE500E 166.063,2016,,3,2021,2022,0,2016,2
2379,2591,2591,2591,9106670,6.0,1,205047_C 350 E,2016,,3,2020,2021,0,2016,2
2380,2592,2592,2592,9657871,6.0,1,207.372,2010,,3,2020,2021,0,2010,1
2382,2594,2594,2594,9212073,13.0,1,YW2D,2011,,1,2021,2022,0,2011,1
2383,2595,2595,2595,9741571,8.0,1,FFOC5,2011,,1,2021,2022,0,2011,4
2385,2597,2597,2597,9354773,6.0,1,ML350BL4ETEC DA2E,2011,,1,2020,2021,0,2011,4
2386,2599,2599,2599,9874971,4.0,1,לקסוסGGL1SL-CWTGKA,2011,,4,2021,2022,0,2011,1
2387,2601,2601,2601,9548072,7.0,1,A5H1,2011,,1,2021,2022,0,2011,1
2388,2602,2602,2602,9609672,12.0,1,9LA_קאיין,2011,,3,2021,2022,0,2011,4
2389,2603,2603,2603,9554372,7.0,1,R6GG,2011,,1,2021,2022,0,2011,1
2390,2604,2604,2604,9311272,7.0,1,R4GG,2011,,1,2021,2022,0,2011,1
2392,2606,2606,2606,9532072,8.0,1,FFOC,2010,,1,2021,2022,0,2010,4
2393,2607,2607,2607,9164155,2.0,1,ואגונר A15N6,1983,,1,2021,2022,0,1983,1
2394,2608,2608,2608,9325073,7.0,1,R5GG,2011,,1,2021,2022,0,2011,1
2396,2610,2610,2610,9931175,9.0,1,ספורט ר WA2RF,2014,,5,2021,2022,0,2014,4
2399,2613,2613,2613,90023601,6.0,1,166063_GLE 500 E,2016,,1,2021,2022,0,2016,2
2400,2614,2614,2614,90007701,6.0,1,463-272 AMG G63,2016,,3,2020,2021,0,2016,1
2401,2615,2615,2615,90297101,12.0,1,MACAN S___________,2017,,3,2021,2022,0,2017,1
2402,2617,2617,2617,9964579,6.0,1,633-481 G350D,2016,,3,2021,2022,0,2016,4
2403,2618,2618,2618,9055270,12.0,1,A2A,2017,,3,2021,2022,0,2017,2
2404,2619,2619,2619,9943676,12.0,1,92A_קאיין,2015,,3,2021,2022,0,2015,4
2405,2620,2620,2620,9827279,11.0,1,LFBA,2016,,6,2020,2021,0,2016,2
2406,2621,2621,2621,9503079,12.0,1,A2A,2016,,3,2021,2022,0,2016,2
2407,2622,2622,2622,90254201,7.0,1,שירוקי גראנד JFJM,2017,,1,2021,2022,0,2017,4
2408,2623,2623,2623,9827171,7.0,1,R5GG לימיט שירוקי,2011,,1,2021,2022,1,2011,1
2409,2624,2624,2624,90095601,8.0,1,KTOC,2016,,1,2021,2022,0,2016,2
2410,2625,2625,2625,9568679,12.0,1,CAYENNE S E 981,2016,,3,2021,2022,0,2016,2
2411,2626,2626,2626,9055172,8.0,1,ZV4C - X5,2011,,1,2021,2022,0,2011,1
2413,2628,2628,2628,9491873,12.0,1,S קאיין פורשה 92A,2011,,3,2021,2022,0,2011,1
2414,2629,2629,2629,9965871,7.0,1,R6GG,2011,,1,2021,2022,1,2011,1
2415,2630,2630,2630,9169679,6.0,1,E005ELG 166063,2016,,3,2021,2022,0,2016,2
2420,2635,2635,2635,9841871,6.0,1,ML350 - 164.186,2010,,3,2021,2022,0,2010,1
2421,2636,2636,2636,9512571,8.0,1,FE43 - X 5,2009,,1,2021,2022,0,2009,1
2422,2637,2637,2637,9608472,8.0,1,FE4C_30I X5,2010,,1,2021,2022,0,2010,1
2423,2638,2638,2638,9435272,4.0,1,לימיט הילנדרGSU45L,2010,,1,2021,2022,0,2010,1
2424,2639,2639,2639,9766569,7.0,1,R48Kשירוקי גרנד,2009,,1,2021,2022,0,2009,3
2425,2640,2640,2640,9532375,9.0,1,WVZEספורט רובר רנג,2013,,5,2020,2021,0,2013,1
2427,2642,2642,2642,9249772,8.0,1,X5 XDRIVE35D 306D5,2011,,1,2021,2022,0,2011,4
2428,2643,2643,2643,9707375,7.0,1,רוביקון TWFG,2013,,1,2021,2022,0,2013,3
2429,2644,2644,2644,9073873,7.0,1,לר שירוקי גרנדR4GG,2010,,1,2020,2021,0,2010,1
2431,2646,2646,2646,9352573,6.0,1,164121_בלוטק ML350,2012,,1,2021,2022,0,2012,4
2432,2647,2647,2647,90336001,6.0,1,G350 D ____463.348,2016,,3,2021,2022,0,2016,4
2433,2648,2648,2648,9812578,8.0,1,X6M GZOC,2014,,1,2021,2021,0,2014,1
2434,2649,2649,2649,9920073,14.0,1,CHARGER DODGE-L3CG,2011,,4,2021,2022,0,2011,3
2436,2651,2651,2651,9331773,14.0,1,NSDG קאראון גראנד,2011,,4,2020,2021,0,2011,3
2437,2652,2652,2652,90322101,8.0,1,JA91,2017,,3,2021,2022,0,2017,2
2438,2653,2653,2653,9776279,6.0,1,222132,2016,,3,2021,2022,0,2016,4
2439,2655,2655,2655,9553079,4.0,1,XLE,2015,,1,2021,2022,0,2015,3
2440,2656,2656,2656,9580471,5.0,1,CS22,2010,,1,2021,2022,0,2010,1
2441,2657,2657,2657,9725172,4.0,1,לקסוסGGL10L-CWTGKA,2011,,4,2021,2022,1,2011,1
2442,2658,2658,2658,9277871,6.0,1,221.156,2010,,3,2021,2022,0,2010,1
2443,2659,2659,2659,9289955,6.0,3,MERCEDES 018.182,1985,,3,2021,2023,0,1985,1
2444,2661,2661,2661,9436076,5.0,6,GL1800 SC68,2014,,2,2021,2021,0,2014,1
2445,2662,2662,2662,9120355,5.0,6,GOLD WING 1 SC14,1986,,1,2021,2022,0,1986,1
2446,2663,2663,2663,9136855,5.0,6,SC141200A גולדוינג,1986,,1,2021,2022,0,1986,1
2447,2664,2664,2664,9353955,5.0,6,HONDA,1990,,1,2021,2022,0,1990,1
2454,2678,2678,2678,9408855,5.0,6,FSC2,1990,,1,2021,2023,0,1990,1
2455,2680,2680,2680,9055571,6.0,1,221.156,2010,,3,2021,2022,0,2010,1
2456,2681,2681,2681,9809472,6.0,1,221.157,2011,,3,2021,2022,0,2011,1
2457,2682,2682,2682,9091671,4.0,1,קאמריACV40L-CEANKA,2009,,1,2021,2022,0,2009,1
2458,2683,2683,2683,9760161,4.0,1,AHV40L-CEGBA,2008,,1,2021,2022,1,2008,1
2459,2684,2684,2684,9188069,4.0,1,היברדAHV40L-CEXGBA,2009,,1,2021,2022,0,2009,1
2460,2685,2685,2685,9503968,4.0,1,היבריAHV40L-CEXGBA,2009,,1,2021,2022,1,2009,1
2461,2686,2686,2686,9474069,4.0,1,AHV40L-CEXGBA,2009,,1,2020,2021,1,2009,1
2462,2687,2687,2687,9186868,4.0,1,קאמרי טויוטה,2008,,1,2021,2022,0,2008,1
2463,2688,2688,2688,9909368,4.0,1,יאריס טויוטה,2006,,11,2021,2022,0,2006,1
2464,2689,2689,2689,9428769,4.0,1,קאמרי טויוטה,2009,,1,2021,2022,1,2009,1
2465,2690,2690,2690,9345769,4.0,1,הברידAHV40L-CEXGBA,2007,,1,2021,2021,0,2007,1
2466,2691,2691,2691,9481669,4.0,1,היברדAHV40L-CEXGBA,2009,,1,2021,2022,0,2009,1
2467,2692,2692,2692,9818169,4.0,1,GSL20L סיינה,2010,,1,2021,2022,0,2010,1
2468,2693,2693,2693,9625869,4.0,1,RX 350 לקסוס,2009,,4,2021,2022,0,2009,1
2469,2694,2694,2694,9365071,4.0,1,קאמריGSV40L-CETGKA,2010,,1,2021,2022,0,2010,1
2470,2695,2695,2695,9362568,14.0,1,B78K-קאליבר,2008,,1,2021,2022,0,2008,1
2471,2696,2696,2696,9375968,5.0,6,VTX1800S__________,2008,,1,2021,2022,1,2008,1
2472,2698,2698,2698,9838774,8.0,6,R1200GS___________,2013,,3,2021,2022,0,2013,1
2473,2699,2699,2699,9046655,5.0,6,SC11 - CB 1100,1983,,2,2021,2022,0,1983,1
2475,2703,2703,2703,9063555,5.0,6,SCO6,1982,,2,2020,2021,0,1982,1
2476,2704,2704,2704,9359755,5.0,6,HONDA,1990,,1,2021,2023,0,1990,1
2479,2708,2708,2708,9259255,5.0,6,GOLDWIND SC02,1984,,1,2021,2022,0,1984,1
2480,2709,2709,2709,9976072,8.0,6,R1200GSA R12,2012,,3,2021,2023,1,2012,1
2481,2711,2711,2711,9192671,7.0,4,C55D - סברינג,2009,,1,2021,2022,0,2009,1
2482,2712,2712,2712,9413371,13.0,4,CVT CORVETTE______,1961,,1,2021,2022,0,1961,1
2483,2714,2714,2714,9633469,7.0,1,R44H,2008,,4,2021,2022,0,2008,1
2484,2716,2716,2716,9251471,8.0,1,KB81 - 750LI,2010,,3,2021,2022,0,2010,1
2485,2717,2717,2717,9678068,1.0,1,K10706-אסקלייד,2008,,1,2021,2022,0,2008,3
2486,2718,2718,2718,9229069,6.0,1,164.186 - 350ML,2008,,1,2021,2021,0,2008,1
2487,2719,2719,2719,9139568,8.0,1,FG43-X6,2008,,1,2021,2022,0,2008,1
2488,2720,2720,2720,9939368,8.0,1,FE43 - X-5,2008,,1,2021,2022,0,2008,1
2489,2721,2721,2721,9494371,4.0,1,סינה GS20L-PRAEKA,2009,,1,2021,2021,0,2009,1
2490,2722,2722,2722,9226769,4.0,1,סיינהGSL20L-PFAEKA,2008,,1,2020,2021,0,2008,1
2491,2723,2723,2723,9119655,5.0,6,SC02_גולדווינג,1984,,1,2021,2022,0,1984,1
2495,2732,2732,2732,9612676,8.0,6,0A020,2014,,3,2021,2022,0,2014,1
2496,2735,2735,2735,9068868,5.0,6,SC47 גולדוינג,2008,,1,2021,2022,1,2008,1
2500,2743,2743,2743,9109679,5.0,6,SC69GL1800C הונדה,2015,,2,2021,2022,1,2015,1
2501,2746,2746,2746,9654568,5.0,6,SC49W,2008,,1,2021,2022,1,2008,1
2503,2750,2750,2750,9804569,7.0,1,N44E קרוואן גרנד,2009,,1,2021,2022,0,2009,1
2504,2751,2751,2751,9589171,4.0,1,GSL30L-PRTQKA,2010,,1,2021,2022,1,2010,1
